record_id,year_month,year_month_label,year,quarter,month,brand_origin,country_cn,brand,make,model,energy_type,body_type_cn,price_band,units_sold,new_energy_sales,china_brand_sales,avg_price_k_rmb,market_month_sales,market_mom_growth,market_yoy_growth,brand_month_sales,brand_yoy_growth,brand_market_share,model_month_sales,model_yoy_growth,model_market_share,brand_current_12m_units,brand_prior_12m_units,brand_growth_12m,brand_rank_12m,brand_avg_price_12m,brand_matrix_scope,model_current_12m_units,model_prior_12m_units,model_growth_12m,model_rank_12m,model_matrix_scope
9865,2018-01-01,2018-01,2018,Q1,1,中国品牌,中国,Great Wall,长城汽车,哈弗H6,燃油,SUV,10–15万元,59133,0,59133,128.0,2436495,,,99017,,0.040639114793997115,59133,,0.024269698891235154,770658.0,773987.0,-0.0043011058325268525,9.0,181.1528714423259,TOP15,212983.0,245787.0,-0.13346515478849574,13.0,TOP20
9866,2018-01-01,2018-01,2018,Q1,1,中国品牌,中国,Wuling Motors,上汽通用五菱,宝骏510,燃油,SUV,10万元以下,58006,0,58006,67.3,2436495,,,174769,,0.07172967726180435,58006,,0.023807149204082095,825998.0,1167679.0,-0.29261552190285167,8.0,70.79375119552347,TOP15,0.0,34983.0,-1.0,,不展示
9867,2018-01-01,2018-01,2018,Q1,1,中国品牌,中国,Wuling Motors,上汽通用五菱,五菱宏光,燃油,MPV,10万元以下,55138,0,55138,53.0,2436495,,,174769,,0.07172967726180435,55138,,0.02263004849178841,825998.0,1167679.0,-0.29261552190285167,8.0,70.79375119552347,TOP15,103577.0,174864.0,-0.40767110440113463,51.0,不展示
9868,2018-01-01,2018-01,2018,Q1,1,海外品牌,日本,Toyota,一汽丰田,卡罗拉,燃油,轿车,10–15万元,46735,0,0,134.8,2436495,,,129366,,0.05309512229657767,46735,,0.019181241906919572,1637832.0,1828397.0,-0.10422517647972518,3.0,210.03103895881875,TOP15,160024.0,253228.0,-0.3680635632710443,27.0,不展示
9869,2018-01-01,2018-01,2018,Q1,1,海外品牌,德国,Volkswagen,上汽大众,朗逸,燃油,两厢车,10–15万元,44202,0,0,130.4,2436495,,,346739,,0.14231057317991624,44202,,0.01814163378131291,2230767.0,2343542.0,-0.04812160396527987,2.0,193.82539583918896,TOP15,335882.0,379676.0,-0.11534571582085773,5.0,TOP20
9870,2018-01-01,2018-01,2018,Q1,1,海外品牌,德国,Volkswagen,一汽-大众,捷达,燃油,轿车,10万元以下,39651,0,0,93.3,2436495,,,346739,,0.14231057317991624,39651,,0.016273786730528896,2230767.0,2343542.0,-0.04812160396527987,2.0,193.82539583918896,TOP15,,,,,
9871,2018-01-01,2018-01,2018,Q1,1,海外品牌,日本,Nissan,东风日产,轩逸,燃油,轿车,10–15万元,38179,0,0,137.4,2436495,,,94748,,0.03888700777140934,38179,,0.015669640200369792,742625.0,714700.0,0.03907233804393462,10.0,158.32773687931325,TOP15,380561.0,385586.0,-0.013032112161748599,3.0,TOP20
9872,2018-01-01,2018-01,2018,Q1,1,海外品牌,德国,Volkswagen,一汽-大众,速腾,燃油,轿车,15–20万元,34874,0,0,150.4,2436495,,,346739,,0.14231057317991624,34874,,0.014313183486935126,2230767.0,2343542.0,-0.04812160396527987,2.0,193.82539583918896,TOP15,287090.0,204905.0,0.4010883092164661,7.0,TOP20
9873,2018-01-01,2018-01,2018,Q1,1,中国品牌,中国,GAC Group,广汽乘用车,传祺GS4,燃油,SUV,10–15万元,34442,0,34442,110.8,2436495,,,60661,,0.024896829256780745,34442,,0.01413587961395365,346856.0,339574.0,0.02144451577564821,19.0,186.95137578707013,不展示,22201.0,60812.0,-0.6349240281523383,,不展示
9874,2018-01-01,2018-01,2018,Q1,1,海外品牌,德国,Volkswagen,上汽大众,桑塔纳,燃油,两厢车,10–15万元,33793,0,0,100.4,2436495,,,346739,,0.14231057317991624,33793,,0.013869513378849535,2230767.0,2343542.0,-0.04812160396527987,2.0,193.82539583918896,TOP15,4575.0,109306.0,-0.9581450240608933,65.0,不展示
9875,2018-01-01,2018-01,2018,Q1,1,海外品牌,德国,Volkswagen,一汽-大众,宝来,燃油,轿车,10–15万元,32585,0,0,127.9,2436495,,,346739,,0.14231057317991624,32585,,0.013373719215512447,2230767.0,2343542.0,-0.04812160396527987,2.0,193.82539583918896,TOP15,129721.0,215712.0,-0.3986379988132325,41.0,不展示
9876,2018-01-01,2018-01,2018,Q1,1,中国品牌,中国,Geely Automobile,吉利汽车,博越,燃油,SUV,10–15万元,30381,0,30381,117.3,2436495,,,148916,,0.061118943400253235,30381,,0.0124691411228014,1099035.0,974948.0,0.12727550597570336,6.0,122.723164776372,TOP15,70954.0,72152.0,-0.016603836345492895,,不展示
9877,2018-01-01,2018-01,2018,Q1,1,海外品牌,德国,Volkswagen,一汽-大众,迈腾,燃油,轿车,20–30万元,29297,0,0,248.4,2436495,,,346739,,0.14231057317991624,29297,,0.012024239737820106,2230767.0,2343542.0,-0.04812160396527987,2.0,193.82539583918896,TOP15,196766.0,145246.0,0.3547085634027787,18.0,TOP20
9878,2018-01-01,2018-01,2018,Q1,1,海外品牌,美国,Buick,上汽通用别克,英朗,燃油,两厢车,10–15万元,28016,0,0,122.9,2436495,,,112344,,0.04610885719034925,28016,,0.011498484503354204,498502.0,646234.0,-0.2286044992990155,15.0,243.73038262634856,TOP15,26.0,34956.0,-0.9992562078040966,,不展示
9879,2018-01-01,2018-01,2018,Q1,1,中国品牌,中国,Geely Automobile,吉利汽车,帝豪,燃油,两厢车,10万元以下,25597,0,25597,99.9,2436495,,,148916,,0.061118943400253235,25597,,0.010505664899784321,1099035.0,974948.0,0.12727550597570336,6.0,122.723164776372,TOP15,141752.0,155782.0,-0.09006175296247321,36.0,不展示
9880,2018-01-01,2018-01,2018,Q1,1,中国品牌,中国,SAIC Group,上汽集团,荣威RX5,燃油,SUV,10–15万元,25215,0,25215,124.6,2436495,,,49038,,0.02012645213718887,25215,,0.010348882308397924,209819.0,263268.0,-0.20302125590652875,22.0,135.5651609244158,不展示,23567.0,66313.0,-0.6446096542156139,,不展示
9881,2018-01-01,2018-01,2018,Q1,1,海外品牌,美国,Ford,长安福特,福睿斯,燃油,轿车,10–15万元,24913,0,0,103.8,2436495,,,49054,,0.020133018947299297,24913,,0.010224933767563652,181977.0,210131.0,-0.13398308674112813,24.0,219.74720541606908,不展示,0.0,6092.0,-1.0,,不展示
9882,2018-01-01,2018-01,2018,Q1,1,中国品牌,中国,Changan,长安汽车,长安CS55,燃油,SUV,价格缺失,23209,0,23209,,2436495,,,109157,,0.04480083070147897,23209,,0.009525568490803387,1191628.0,1202715.0,-0.009218310239749283,5.0,111.18041528060772,TOP15,,,,,
9883,2018-01-01,2018-01,2018,Q1,1,海外品牌,美国,Chevrolet,上汽通用雪佛兰,科沃兹,燃油,轿车,10万元以下,22525,0,0,91.9,2436495,,,48855,,0.020051344246550886,22525,,0.009244837358582718,140354.0,219257.0,-0.3598653634775628,34.0,124.48037533664878,不展示,0.0,27779.0,-1.0,,不展示
9884,2018-01-01,2018-01,2018,Q1,1,中国品牌,中国,Changan,长安汽车,长安CS35,燃油,SUV,价格缺失,21553,0,21553,,2436495,,,109157,,0.04480083070147897,21553,,0.008845903644374398,1191628.0,1202715.0,-0.009218310239749283,5.0,111.18041528060772,TOP15,,,,,
9885,2018-01-01,2018-01,2018,Q1,1,海外品牌,美国,Buick,上汽通用别克,昂科威,燃油,SUV,20–30万元,21538,0,0,259.9,2436495,,,112344,,0.04610885719034925,21538,,0.008839747259895876,498502.0,646234.0,-0.2286044992990155,15.0,243.73038262634856,TOP15,86252.0,163282.0,-0.4717605124875981,59.0,不展示
9886,2018-01-01,2018-01,2018,Q1,1,海外品牌,美国,Buick,上汽通用别克,威朗,燃油,两厢车,10–15万元,21373,0,0,144.4,2436495,,,112344,,0.04610885719034925,21373,,0.008772027030632117,498502.0,646234.0,-0.2286044992990155,15.0,243.73038262634856,TOP15,105127.0,134690.0,-0.21948919741628925,50.0,不展示
9887,2018-01-01,2018-01,2018,Q1,1,中国品牌,中国,Changan,长安汽车,长安CS75,燃油,SUV,10–15万元,21162,0,21162,111.4,2436495,,,109157,,0.04480083070147897,21162,,0.008685427222300887,1191628.0,1202715.0,-0.009218310239749283,5.0,111.18041528060772,TOP15,,,,,
9888,2018-01-01,2018-01,2018,Q1,1,海外品牌,德国,Audi,一汽-大众奥迪,奥迪A4L,燃油,轿车,30万元以上,20908,0,0,351.3,2436495,,,66113,,0.02713446980190807,20908,,0.00858117911179789,683305.0,645698.0,0.05824239814897991,11.0,419.0982376830259,TOP15,140481.0,145218.0,-0.03261992315002271,37.0,不展示
9889,2018-01-01,2018-01,2018,Q1,1,中国品牌,中国,Wuling Motors,上汽通用五菱,宝骏310,燃油,两厢车,10万元以下,20206,0,20206,46.9,2436495,,,174769,,0.07172967726180435,20206,,0.008293060318202993,825998.0,1167679.0,-0.29261552190285167,8.0,70.79375119552347,TOP15,,,,,
9890,2018-01-01,2018-01,2018,Q1,1,中国品牌,中国,Geely Automobile,吉利汽车,帝豪GS,燃油,SUV,价格缺失,20087,0,20087,,2436495,,,148916,,0.061118943400253235,20087,,0.008244219668006706,1099035.0,974948.0,0.12727550597570336,6.0,122.723164776372,TOP15,,,,,
9891,2018-01-01,2018-01,2018,Q1,1,海外品牌,德国,Volkswagen,上汽大众,途观L,燃油,SUV,20–30万元,20057,0,0,241.4,2436495,,,346739,,0.14231057317991624,20057,,0.00823190689904966,2230767.0,2343542.0,-0.04812160396527987,2.0,193.82539583918896,TOP15,172575.0,164593.0,0.04849537951188698,24.0,不展示
9892,2018-01-01,2018-01,2018,Q1,1,中国品牌,中国,Geely Automobile,吉利汽车,远景,燃油,轿车,10万元以下,20055,0,20055,61.9,2436495,,,148916,,0.061118943400253235,20055,,0.008231086047785857,1099035.0,974948.0,0.12727550597570336,6.0,122.723164776372,TOP15,,,,,
9893,2018-01-01,2018-01,2018,Q1,1,海外品牌,德国,Volkswagen,上汽大众,帕萨特,燃油,轿车,20–30万元,19831,0,0,217.4,2436495,,,346739,,0.14231057317991624,19831,,0.008139150706239906,2230767.0,2343542.0,-0.04812160396527987,2.0,193.82539583918896,TOP15,214949.0,182945.0,0.17493782284293102,12.0,TOP20
9894,2018-01-01,2018-01,2018,Q1,1,海外品牌,德国,Volkswagen,一汽-大众,高尔夫,燃油,两厢车,15–20万元,18709,0,0,179.8,2436495,,,346739,,0.14231057317991624,18709,,0.007678653147246352,2230767.0,2343542.0,-0.04812160396527987,2.0,193.82539583918896,TOP15,54458.0,71724.0,-0.24072834755451455,,不展示
9895,2018-01-01,2018-01,2018,Q1,1,海外品牌,德国,Mercedes-Benz,北京奔驰,奔驰C级,燃油,轿车,30万元以上,18408,0,0,351.2,2436495,,,56306,,0.023109425629849436,18408,,0.0075551150320439815,609480.0,625110.0,-0.02500359936651153,13.0,412.79400341274527,TOP15,169284.0,137691.0,0.2294485478353705,25.0,不展示
9896,2018-01-01,2018-01,2018,Q1,1,海外品牌,日本,Honda,广汽本田,雅阁,燃油,轿车,20–30万元,18390,0,0,214.8,2436495,,,138898,,0.05700729941986337,18390,,0.007547727370669753,1202043.0,1278037.0,-0.05946150228827496,4.0,198.4758506975208,TOP15,141893.0,258967.0,-0.45208076704753886,35.0,不展示
9897,2018-01-01,2018-01,2018,Q1,1,中国品牌,中国,Dongfeng Xiaokang,东风小康,风光580,燃油,SUV,10–15万元,18339,0,18339,104.9,2436495,,,47822,,0.019627374568796572,18339,,0.007526795663442773,32218.0,57880.0,-0.4433655839668279,54.0,79.3786175429884,不展示,5984.0,11841.0,-0.4946372772569885,,不展示
9898,2018-01-01,2018-01,2018,Q1,1,海外品牌,德国,Volkswagen,上汽大众,Polo,燃油,两厢车,10–15万元,18041,0,0,107.9,2436495,,,346739,,0.14231057317991624,18041,,0.007404488825136108,2230767.0,2343542.0,-0.04812160396527987,2.0,193.82539583918896,TOP15,32787.0,33149.0,-0.010920389755347037,,不展示
9899,2018-01-01,2018-01,2018,Q1,1,海外品牌,日本,Toyota,一汽丰田,RAV4荣放,燃油,SUV,20–30万元,17238,0,0,218.3,2436495,,,129366,,0.05309512229657767,17238,,0.007074917042719152,1637832.0,1828397.0,-0.10422517647972518,3.0,210.03103895881875,TOP15,189219.0,182529.0,0.03665171013921076,21.0,不展示
9900,2018-01-01,2018-01,2018,Q1,1,海外品牌,德国,Audi,一汽-大众奥迪,奥迪Q5,燃油,SUV,价格缺失,16688,0,0,,2436495,,,66113,,0.02713446980190807,16688,,0.006849182945173292,683305.0,645698.0,0.05824239814897991,11.0,419.0982376830259,TOP15,,,,,
9901,2018-01-01,2018-01,2018,Q1,1,海外品牌,韩国,Hyundai,北京现代,北京现代ix35,燃油,SUV,10–15万元,16540,0,0,142.8,2436495,,,56843,,0.023329824194180573,16540,,0.006788439951651861,226433.0,285886.0,-0.20796051573004626,21.0,149.28030631577553,不展示,31001.0,70989.0,-0.5632985392103003,,不展示
9902,2018-01-01,2018-01,2018,Q1,1,海外品牌,日本,Nissan,东风日产,逍客,燃油,SUV,15–20万元,16519,0,0,171.9,2436495,,,94748,,0.03888700777140934,16519,,0.006779821013381928,742625.0,714700.0,0.03907233804393462,10.0,158.32773687931325,TOP15,117823.0,133392.0,-0.1167161448962456,45.0,不展示
9903,2018-01-01,2018-01,2018,Q1,1,海外品牌,日本,Honda,东风本田,思域,燃油,两厢车,15–20万元,16459,0,0,158.9,2436495,,,138898,,0.05700729941986337,16459,,0.006755195475467834,1202043.0,1278037.0,-0.05946150228827496,4.0,198.4758506975208,TOP15,186678.0,136356.0,0.36904866672533654,22.0,不展示
9904,2018-01-01,2018-01,2018,Q1,1,海外品牌,日本,Honda,广汽本田,缤智,燃油,SUV,15–20万元,16255,0,0,152.3,2436495,,,138898,,0.05700729941986337,16255,,0.006671468646559915,1202043.0,1278037.0,-0.05946150228827496,4.0,198.4758506975208,TOP15,39973.0,67097.0,-0.40425056261829884,,不展示
9905,2018-01-01,2018-01,2018,Q1,1,中国品牌,中国,Wuling Motors,上汽通用五菱,宝骏730,燃油,MPV,10万元以下,16031,0,16031,83.3,2436495,,,174769,,0.07172967726180435,16031,,0.006579533305013965,825998.0,1167679.0,-0.29261552190285167,8.0,70.79375119552347,TOP15,,,,,
9906,2018-01-01,2018-01,2018,Q1,1,海外品牌,日本,Mazda,长安马自达,马自达3 昂克赛拉,燃油,两厢车,15–20万元,15952,0,0,152.9,2436495,,,35356,,0.01451100864151168,15952,,0.0065471096800937415,96030.0,69398.0,0.38375745698723307,36.0,156.63782255545144,不展示,54248.0,41893.0,0.29491800539469604,,不展示
9907,2018-01-01,2018-01,2018,Q1,1,海外品牌,日本,Nissan,东风日产,奇骏,燃油,轿车,20–30万元,15744,0,0,222.4,2436495,,,94748,,0.03888700777140934,15744,,0.006461741148658216,742625.0,714700.0,0.03907233804393462,10.0,158.32773687931325,TOP15,42877.0,6314.0,5.790782388343364,,不展示
9908,2018-01-01,2018-01,2018,Q1,1,海外品牌,日本,Honda,东风本田,本田CR-V,燃油,SUV,20–30万元,15382,0,0,223.3,2436495,,,138898,,0.05700729941986337,15382,,0.00631316706990985,1202043.0,1278037.0,-0.05946150228827496,4.0,198.4758506975208,TOP15,212237.0,175124.0,0.2119241223361732,14.0,TOP20
9909,2018-01-01,2018-01,2018,Q1,1,中国品牌,中国,Dongfeng Xiaokang,东风小康,风光370,燃油,MPV,价格缺失,15306,0,15306,,2436495,,,47822,,0.019627374568796572,15306,,0.006281974721885331,32218.0,57880.0,-0.4433655839668279,54.0,79.3786175429884,不展示,,,,,
9910,2018-01-01,2018-01,2018,Q1,1,中国品牌,中国,Geely Automobile,吉利汽车,帝豪GL,燃油,轿车,10–15万元,15163,0,15163,100.3,2436495,,,148916,,0.061118943400253235,15163,,0.006223283856523407,1099035.0,974948.0,0.12727550597570336,6.0,122.723164776372,TOP15,,,,,
9911,2018-01-01,2018-01,2018,Q1,1,中国品牌,中国,BYD,比亚迪,宋MAX,燃油,MPV,价格缺失,15068,0,15068,,2436495,,,42159,,0.017303134215338016,15068,,0.006184293421492759,2686437.0,2120349.0,0.2669786907721323,1.0,158.49781602918662,TOP15,,,,,
9912,2018-01-01,2018-01,2018,Q1,1,海外品牌,德国,Mercedes-Benz,北京奔驰,奔驰E级,燃油,轿车,30万元以上,15041,0,0,496.4,2436495,,,56306,,0.023109425629849436,15041,,0.006173211929431417,609480.0,625110.0,-0.02500359936651153,13.0,412.79400341274527,TOP15,133845.0,124519.0,0.07489620057983126,38.0,不展示
9913,2018-01-01,2018-01,2018,Q1,1,海外品牌,韩国,Hyundai,北京现代,领动,燃油,轿车,价格缺失,14852,0,0,,2436495,,,56843,,0.023329824194180573,14852,,0.006095641485002021,226433.0,285886.0,-0.20796051573004626,21.0,149.28030631577553,不展示,,,,,
9914,2018-01-01,2018-01,2018,Q1,1,海外品牌,德国,Volkswagen,上汽大众,凌渡,燃油,两厢车,15–20万元,14831,0,0,169.9,2436495,,,346739,,0.14231057317991624,14831,,0.0060870225467320885,2230767.0,2343542.0,-0.04812160396527987,2.0,193.82539583918896,TOP15,95813.0,114551.0,-0.16357779504325587,58.0,不展示
9915,2018-01-01,2018-01,2018,Q1,1,海外品牌,日本,Honda,东风本田,本田XR-V,燃油,SUV,15–20万元,14516,0,0,151.9,2436495,,,138898,,0.05700729941986337,14516,,0.005957738472683096,1202043.0,1278037.0,-0.05946150228827496,4.0,198.4758506975208,TOP15,56053.0,57625.0,-0.027279826464208234,,不展示
9916,2018-01-01,2018-01,2018,Q1,1,海外品牌,德国,BMW,华晨宝马,宝马3系,燃油,轿车,30万元以上,14368,0,0,351.9,2436495,,,43524,,0.01786336520288365,14368,,0.005896995479161665,635110.0,692564.0,-0.08295839806862615,12.0,441.9566054699186,TOP15,143180.0,141072.0,0.014942724282635877,34.0,不展示
9917,2018-01-01,2018-01,2018,Q1,1,海外品牌,德国,BMW,华晨宝马,宝马5系,燃油,轿车,30万元以上,14147,0,0,492.9,2436495,,,43524,,0.01786336520288365,14147,,0.005806291414511419,635110.0,692564.0,-0.08295839806862615,12.0,441.9566054699186,TOP15,108120.0,146282.0,-0.26087967077289076,48.0,不展示
9918,2018-01-01,2018-01,2018,Q1,1,海外品牌,德国,Audi,一汽-大众奥迪,奥迪A6L,燃油,轿车,30万元以上,14099,0,0,538.3,2436495,,,66113,,0.02713446980190807,14099,,0.005786590984180144,683305.0,645698.0,0.05824239814897991,11.0,419.0982376830259,TOP15,189995.0,163108.0,0.16484169997792875,20.0,TOP20
9919,2018-01-01,2018-01,2018,Q1,1,海外品牌,日本,Toyota,广汽丰田,雷凌,燃油,轿车,10–15万元,14053,0,0,132.3,2436495,,,129366,,0.05309512229657767,14053,,0.005767711405112672,1637832.0,1828397.0,-0.10422517647972518,3.0,210.03103895881875,TOP15,95907.0,178407.0,-0.46242580167818526,57.0,不展示
9920,2018-01-01,2018-01,2018,Q1,1,海外品牌,美国,Buick,上汽通用别克,别克GL8,燃油,MPV,30万元以上,14006,0,0,383.4,2436495,,,112344,,0.04610885719034925,14006,,0.005748421400413299,498502.0,646234.0,-0.2286044992990155,15.0,243.73038262634856,TOP15,96873.0,117475.0,-0.17537348371994044,56.0,不展示
9921,2018-01-01,2018-01,2018,Q1,1,中国品牌,中国,Southeast,东南汽车,东南DX3,燃油,MPV,10万元以下,13589,0,13589,95.9,2436495,,,18034,,0.007401615845712796,13589,,0.0055772739119103465,280.0,10525.0,-0.973396674584323,92.0,91.71428571428571,不展示,13.0,958.0,-0.9864300626304802,,不展示
9922,2018-01-01,2018-01,2018,Q1,1,海外品牌,德国,Mercedes-Benz,北京奔驰,奔驰GLC,燃油,SUV,30万元以上,13152,0,0,441.6,2436495,,,56306,,0.023109425629849436,13152,,0.005397917910769363,609480.0,625110.0,-0.02500359936651153,13.0,412.79400341274527,TOP15,125014.0,133620.0,-0.0644065259691663,43.0,不展示
9923,2018-01-01,2018-01,2018,Q1,1,海外品牌,美国,Chevrolet,上汽通用雪佛兰,迈锐宝,燃油,轿车,15–20万元,12693,0,0,177.4,2436495,,,48855,,0.020051344246550886,12693,,0.005209532545726546,140354.0,219257.0,-0.3598653634775628,34.0,124.48037533664878,不展示,,,,,
9924,2018-01-01,2018-01,2018,Q1,1,海外品牌,韩国,Hyundai,北京现代,名图,燃油,轿车,15–20万元,11994,0,0,151.3,2436495,,,56843,,0.023329824194180573,11994,,0.004922645029027353,226433.0,285886.0,-0.20796051573004626,21.0,149.28030631577553,不展示,87.0,371.0,-0.7654986522911051,,不展示
9925,2018-01-01,2018-01,2018,Q1,1,海外品牌,日本,Toyota,广汽丰田,凯美瑞,燃油,轿车,20–30万元,11577,0,0,224.8,2436495,,,129366,,0.05309512229657767,11577,,0.004751497540524401,1637832.0,1828397.0,-0.10422517647972518,3.0,210.03103895881875,TOP15,206298.0,242884.0,-0.15063157721381404,16.0,TOP20
9926,2018-01-01,2018-01,2018,Q1,1,海外品牌,日本,Mitsubishi Motors,广汽三菱,欧蓝德,燃油,SUV,15–20万元,11565,0,0,194.8,2436495,,,15682,,0.006436294759480319,11565,,0.004746572432941582,890.0,36806.0,-0.9758191599195783,88.0,191.25842696629215,不展示,812.0,32672.0,-0.9751469147894222,,不展示
9927,2018-01-01,2018-01,2018,Q1,1,中国品牌,中国,Changan,长安汽车,长安欧尚CX70,燃油,SUV,价格缺失,11461,0,11461,,2436495,,,109157,,0.04480083070147897,11461,,0.00470388816722382,1191628.0,1202715.0,-0.009218310239749283,5.0,111.18041528060772,TOP15,,,,,
9928,2018-01-01,2018-01,2018,Q1,1,海外品牌,日本,Honda,广汽本田,凌派,燃油,轿车,10–15万元,11279,0,0,139.8,2436495,,,138898,,0.05700729941986337,11279,,0.0046291907022177345,1202043.0,1278037.0,-0.05946150228827496,4.0,198.4758506975208,TOP15,6677.0,16165.0,-0.5869471079492732,,不展示
9929,2018-01-01,2018-01,2018,Q1,1,海外品牌,日本,Nissan,东风日产,天籁,燃油,轿车,20–30万元,11125,0,0,224.8,2436495,,,94748,,0.03888700777140934,11125,,0.004565985154904894,742625.0,714700.0,0.03907233804393462,10.0,158.32773687931325,TOP15,97287.0,116189.0,-0.16268321441788813,55.0,不展示
9930,2018-01-01,2018-01,2018,Q1,1,中国品牌,中国,MG,上汽名爵,名爵ZS,燃油,SUV,10万元以下,10913,0,10913,92.8,2436495,,,23987,,0.009844879632422804,10913,,0.004478974920941762,51306.0,377131.0,-0.8639570865296143,48.0,120.45068997778039,不展示,53.0,118436.0,-0.9995525009287717,66.0,不展示
9931,2018-01-01,2018-01,2018,Q1,1,中国品牌,中国,BYD,比亚迪,比亚迪F3,燃油,轿车,价格缺失,10640,0,10640,,2436495,,,42159,,0.017303134215338016,10640,,0.004366928723432636,2686437.0,2120349.0,0.2669786907721323,1.0,158.49781602918662,TOP15,,,,,
9932,2018-01-01,2018-01,2018,Q1,1,中国品牌,中国,Wuling Motors,上汽通用五菱,五菱荣光V,燃油,未知,10万元以下,10542,0,10542,47.3,2436495,,,174769,,0.07172967726180435,10542,,0.004326707011506283,825998.0,1167679.0,-0.29261552190285167,8.0,70.79375119552347,TOP15,37040.0,0.0,,,不展示
9933,2018-01-01,2018-01,2018,Q1,1,中国品牌,中国,Geely Automobile,吉利汽车,远景X3,燃油,SUV,10万元以下,10457,0,10457,59.4,2436495,,,148916,,0.061118943400253235,10457,,0.00429182083279465,1099035.0,974948.0,0.12727550597570336,6.0,122.723164776372,TOP15,0.0,1050.0,-1.0,,不展示
9934,2018-01-01,2018-01,2018,Q1,1,海外品牌,日本,Toyota,广汽丰田,汉兰达,燃油,SUV,30万元以上,10456,0,0,303.8,2436495,,,129366,,0.05309512229657767,10456,,0.004291410407162748,1637832.0,1828397.0,-0.10422517647972518,3.0,210.03103895881875,TOP15,77131.0,67578.0,0.14136257361863325,,不展示
9935,2018-01-01,2018-01,2018,Q1,1,中国品牌,中国,Great Wall,长城汽车,哈弗H2,燃油,SUV,价格缺失,10390,0,10390,,2436495,,,99017,,0.040639114793997115,10390,,0.004264322315457245,770658.0,773987.0,-0.0043011058325268525,9.0,181.1528714423259,TOP15,,,,,
9936,2018-01-01,2018-01,2018,Q1,1,海外品牌,美国,Cadillac,通用凯迪拉克,凯迪拉克XT5,燃油,SUV,30万元以上,10385,0,0,392.7,2436495,,,26019,,0.010678864516446781,10385,,0.0042622701872977375,174578.0,220472.0,-0.20816248775354695,25.0,346.8911919027598,不展示,32077.0,55613.0,-0.42321040044593894,,不展示
9937,2018-01-01,2018-01,2018,Q1,1,中国品牌,中国,Geely Automobile,吉利汽车,远景S1,燃油,SUV,价格缺失,10303,0,10303,,2436495,,,148916,,0.061118943400253235,10303,,0.004228615285481809,1099035.0,974948.0,0.12727550597570336,6.0,122.723164776372,TOP15,,,,,
9938,2018-01-01,2018-01,2018,Q1,1,中国品牌,中国,Great Wall,长城汽车,WEY VV5,燃油,未知,10–15万元,10239,0,10239,136.8,2436495,,,99017,,0.040639114793997115,10239,,0.004202348045040109,770658.0,773987.0,-0.0043011058325268525,9.0,181.1528714423259,TOP15,,,,,
9939,2018-01-01,2018-01,2018,Q1,1,中国品牌,中国,Great Wall,长城汽车,WEY VV7,燃油,未知,15–20万元,10050,0,10050,181.3,2436495,,,99017,,0.040639114793997115,10050,,0.0041247776006107136,770658.0,773987.0,-0.0043011058325268525,9.0,181.1528714423259,TOP15,,,,,
9940,2018-01-01,2018-01,2018,Q1,1,中国品牌,中国,Bestune,一汽奔腾,奔腾X40,燃油,SUV,价格缺失,10018,0,10018,,2436495,,,12070,,0.0049538373770518715,10018,,0.004111643980389863,92784.0,86259.0,0.07564428059680739,38.0,129.14293304880152,不展示,,,,,
9941,2018-01-01,2018-01,2018,Q1,1,中国品牌,中国,Geely Automobile,吉利汽车,远景X6,燃油,SUV,10万元以下,10004,0,10004,82.9,2436495,,,148916,,0.061118943400253235,10004,,0.004105898021543241,1099035.0,974948.0,0.12727550597570336,6.0,122.723164776372,TOP15,0.0,26885.0,-1.0,,不展示
9942,2018-01-01,2018-01,2018,Q1,1,海外品牌,德国,BMW,华晨宝马,宝马X1,燃油,SUV,30万元以上,9984,0,0,309.8,2436495,,,43524,,0.01786336520288365,9984,,0.00409768950890521,635110.0,692564.0,-0.08295839806862615,12.0,441.9566054699186,TOP15,74070.0,89354.0,-0.1710499809745507,,不展示
9943,2018-01-01,2018-01,2018,Q1,1,中国品牌,中国,SAIC Group,上汽集团,荣威RX3,燃油,SUV,10万元以下,9963,0,9963,86.3,2436495,,,49038,,0.02012645213718887,9963,,0.004089070570635277,209819.0,263268.0,-0.20302125590652875,22.0,135.5651609244158,不展示,259.0,3017.0,-0.91415313225058,,不展示
9944,2018-01-01,2018-01,2018,Q1,1,中国品牌,中国,Dongfeng Fengxing,东风风行,景逸X5,燃油,SUV,价格缺失,9850,0,9850,,2436495,,,20657,,0.008478162278190598,9850,,0.0040426924742304,52425.0,91869.0,-0.42935048819514743,47.0,110.43495469718646,不展示,,,,,
9945,2018-01-01,2018-01,2018,Q1,1,海外品牌,美国,Ford,长安福特,福克斯,燃油,两厢车,10–15万元,9590,0,0,131.3,2436495,,,49054,,0.020133018947299297,9590,,0.003935981809935994,181977.0,210131.0,-0.13398308674112813,24.0,219.74720541606908,不展示,530.0,16465.0,-0.9678105071363499,,不展示
9946,2018-01-01,2018-01,2018,Q1,1,海外品牌,德国,Audi,一汽-大众奥迪,奥迪Q3,燃油,SUV,30万元以上,9251,0,0,302.5,2436495,,,66113,,0.02713446980190807,9251,,0.003796847520721364,683305.0,645698.0,0.05824239814897991,11.0,419.0982376830259,TOP15,50781.0,62372.0,-0.18583659334316682,,不展示
